,Target Name,Reference Name,run,chrF,CodeBERTScore,CodeBLEU,CrystalBLEU,Edit Distance,ROUGE-L,LoC,Compilation Success,Run Success,Simulation
0,cut,grasp,1,0.7927671437795341,0.8902580738067627,0.666665455067653,0.4238035497528438,0.5887890457851948,0.6492146547857791,35,1,NaN,NaN
1,cut,mix,1,0.7680868229385848,0.8998308181762695,0.6165090902501056,0.5245326405836661,0.675161101347393,0.6555183896502277,52,1,NaN,NaN
2,cut,pour,1,0.6419059502298391,0.9034945368766785,0.7309292389136901,0.34965246462997956,0.5916666666666667,0.5650557571067288,42,1,NaN,NaN
3,cut,transport,1,0.5669979796703694,0.8538768887519836,0.5739166420262025,0.31452787854958947,0.48318293683347,0.5284974044393139,30,1,NaN,NaN
4,cut,wipe,1,0.6014535675913479,0.8964255452156067,0.652193026430304,0.31336115623261807,0.5695316272332207,0.5661764655949936,45,1,NaN,NaN
5,grasp,cut,1,0.3376768459289942,0.8385356068611145,0.3039992212615407,0.08203321410351855,0.3047996041563582,0.44255318752593936,22,1,NaN,NaN
6,grasp,mix,1,0.37421831268107636,0.8296473622322083,0.30128758838673947,0.10284713223477682,0.3342120679554774,0.44339622216313646,22,1,NaN,NaN
7,grasp,pour,1,0.4694860125684695,0.889784574508667,0.48512383267672543,0.23649000211582175,0.4653846153846154,0.5619047570861679,25,1,NaN,NaN
8,grasp,transport,1,0.6655830434292604,0.8866392374038696,0.6059857565911801,0.4510512104907356,0.6398687448728466,0.6536585316197502,29,1,NaN,NaN
9,grasp,wipe,1,0.4368541646239057,0.8830508589744568,0.45996684642877317,0.14009807735664812,0.3932882665379044,0.5579399093842216,27,1,NaN,NaN
10,mix,cut,1,0.4604171554356489,0.8497695922851562,0.42996900831185314,0.1395771365193312,0.4520039584364176,0.4604316499412556,36,1,NaN,NaN
11,mix,grasp,1,0.7366189334594301,0.8750858902931213,0.6059675301476757,0.30336684247561474,0.5346956151553852,0.5901639294801279,38,1,NaN,NaN
12,mix,pour,1,0.4709653812690066,0.8473179340362549,0.5489655949345101,0.17447476460242772,0.4737179487179487,0.4249999950086806,41,1,NaN,NaN
13,mix,transport,1,0.7436744497592119,0.9045224785804749,0.7189897432422934,0.3898443250193146,0.6702214930270713,0.6037735799167854,31,1,NaN,NaN
14,mix,wipe,1,0.5710095983255964,0.9018657207489014,0.6157171956481915,0.2821486259531839,0.6086431675519073,0.5755395633463589,47,1,NaN,NaN
15,pour,cut,1,0.49647424416973424,0.8417436480522156,0.37180399634422884,0.1268121676042729,0.384463137060861,0.4061302636808033,36,1,NaN,NaN
16,pour,grasp,1,0.7953849688658723,0.8936681151390076,0.5839830156959565,0.3198768635817104,0.5310440513354144,0.5698924681882298,37,1,NaN,NaN
17,pour,mix,1,0.6268705036190646,0.869351327419281,0.4731611043574094,0.26388015754205724,0.40714704159343873,0.5217391255660924,40,1,NaN,NaN
18,pour,transport,1,0.8028171336985666,0.8963696956634521,0.7621590955016574,0.342063923068934,0.5447674418604651,0.5806451563452785,43,1,NaN,NaN
19,pour,wipe,1,0.6154360199105019,0.9072295427322388,0.6283882339429587,0.3129261709376221,0.5159343312409463,0.5777777727876545,40,1,NaN,NaN
20,transport,cut,1,0.36463869522280423,0.8147889971733093,0.29582694097471024,0.07353128064653958,0.34388916378030676,0.38655461780347433,23,1,NaN,NaN
21,transport,grasp,1,0.6011418384800328,0.8556072115898132,0.49002137395376194,0.37501303155859944,0.5112059765208111,0.6206896502582641,19,1,NaN,NaN
22,transport,mix,1,0.38913675801094105,0.8042997717857361,0.2916370177809342,0.08363246759035074,0.3268892794376098,0.3999999958,20,1,NaN,NaN
23,transport,pour,1,0.6743067991930763,0.9169648289680481,0.6965221113766344,0.5178548085558304,0.6689102564102565,0.6607142807816486,34,1,NaN,NaN
24,transport,wipe,1,0.5709664875985093,0.9090444445610046,0.5596251058395354,0.2994856307986131,0.5079671656204732,0.6172839457460754,34,1,NaN,NaN
25,wipe,cut,1,0.40320228406229647,0.838395357131958,0.358541327736423,0.1142890248794783,0.39881246907471546,0.40590405438379107,35,1,NaN,NaN
26,wipe,grasp,1,0.8120654595271394,0.897274911403656,0.6811563748316618,0.3397135016344754,0.523542600896861,0.6192893352418255,38,1,NaN,NaN
27,wipe,mix,1,0.4553389066891949,0.8265390992164612,0.39670119317642527,0.13934347991995893,0.4343878148799063,0.4186046462601406,39,1,NaN,NaN
28,wipe,pour,1,0.6192025752544946,0.8891822099685669,0.7290780980700459,0.3306579965776971,0.6044871794871796,0.549618315621176,45,1,NaN,NaN
29,wipe,transport,1,0.8698756036287305,0.9007387161254883,0.8431783783986688,0.40777828846658587,0.6690821256038647,0.6716981083391955,50,1,NaN,NaN
30,cut,grasp,2,0.7843134949387172,0.8856399655342102,0.6223905208808775,0.43384514350838377,0.6293322062552832,0.6701570631627424,37,1,NaN,NaN
31,cut,mix,2,0.7685794025315777,0.9011921882629395,0.6174285346892096,0.5334672685200991,0.6756282875511397,0.6689419745222427,54,1,NaN,NaN
32,cut,pour,2,0.6082015370986223,0.8988226652145386,0.7131996894799815,0.3127893194700887,0.5612179487179487,0.5482625432685858,40,1,NaN,NaN
33,cut,transport,2,0.7874419903544473,0.8909428715705872,0.7376106196323597,0.3719833542280184,0.5995103182931094,0.6115702429680351,41,1,NaN,NaN
34,cut,wipe,2,0.6329684279190123,0.9039558172225952,0.6779726934999534,0.3551483424944012,0.606953162723322,0.5724637631183052,49,1,NaN,NaN
35,grasp,cut,2,0.3594464663192038,0.8413820266723633,0.33301221211717474,0.0972793610790592,0.32904502721425033,0.47210300038608194,22,1,NaN,NaN
36,grasp,mix,2,0.4072693617974383,0.8286802768707275,0.31336888005119995,0.11725251096387815,0.3541300527240774,0.4600938924366859,22,1,NaN,NaN
37,grasp,pour,2,0.4689280370552416,0.8874827027320862,0.4847364843617877,0.23275088608172914,0.4641025641025641,0.5523809475623583,25,1,NaN,NaN
38,grasp,transport,2,0.6483424735073134,0.885254442691803,0.58551196052723,0.3997371079662508,0.6226415094339622,0.650485431923367,29,1,NaN,NaN
39,grasp,wipe,2,0.4240108256316175,0.8899440169334412,0.4510510666566852,0.12818041367644384,0.3722839208112023,0.5676855847874756,28,1,NaN,NaN
40,mix,cut,2,0.42679391496740177,0.8482290506362915,0.4190879924847869,0.13726387840620485,0.4287481444829292,0.4395604348798454,34,1,NaN,NaN
41,mix,grasp,2,0.6844377356543091,0.8624922037124634,0.5549214230125549,0.31912461318267066,0.5397367137981472,0.5909090859323348,34,1,NaN,NaN
42,mix,pour,2,0.6728923843856295,0.9142641425132751,0.7581501277787612,0.4428560442062666,0.6631410256410256,0.6100386050446477,42,1,NaN,NaN
43,mix,transport,2,0.6603513519809575,0.8541446328163147,0.6326278098978689,0.24081223585958306,0.5492537313432836,0.4647302854875089,41,1,NaN,NaN
44,mix,wipe,2,0.6645400945355334,0.9080666303634644,0.7023539518310011,0.38958028298608605,0.6743119266055047,0.6022304782830532,57,1,NaN,NaN
45,pour,cut,2,0.4895174222822301,0.8489128947257996,0.38530168623454275,0.11913233597648006,0.37803067788223654,0.4089219284537251,32,1,NaN,NaN
46,pour,grasp,2,0.7962146912735785,0.8930696249008179,0.5804300157786852,0.3299765881584881,0.548237117396358,0.5683060059828601,35,1,NaN,NaN
47,pour,mix,2,0.6051762359391928,0.8634012341499329,0.4562279488674688,0.249826037517419,0.38312829525483305,0.5254901911953865,37,1,NaN,NaN
48,pour,transport,2,0.7354737147735596,0.8865506649017334,0.7234589093891488,0.31172546731697026,0.5095447870778267,0.5022831000237693,33,1,NaN,NaN
49,pour,wipe,2,0.6386906656176822,0.9037319421768188,0.666087046746714,0.32983564659732806,0.5379043940125543,0.569343060697693,44,1,NaN,NaN
50,transport,cut,2,0.35157590998856875,0.8189496397972107,0.2853146651520838,0.06398837488813093,0.32533399307273625,0.3914893577387053,21,1,NaN,NaN
51,transport,grasp,2,0.6011324533262771,0.8561570048332214,0.4903492678088343,0.376088290477904,0.5112059765208111,0.612244893026054,19,1,NaN,NaN
52,transport,mix,2,0.38913675801094105,0.8042997717857361,0.2916370177809342,0.08363246759035074,0.3268892794376098,0.3999999958,20,1,NaN,NaN
53,transport,pour,2,0.6743067991930763,0.9169648289680481,0.6965221113766344,0.5178548085558304,0.6689102564102565,0.6607142807816486,34,1,NaN,NaN
54,transport,wipe,2,0.5587985586465032,0.9068378806114197,0.5496535078695451,0.28447721907599427,0.4951714147754708,0.6172839457460754,33,1,NaN,NaN
55,wipe,cut,2,0.438664403150544,0.8351190090179443,0.39102971117196356,0.1155353402502897,0.42553191489361697,0.362318835865627,37,1,NaN,NaN
56,wipe,grasp,2,0.7452824819627137,0.8697383999824524,0.6220062232045552,0.30968046212479045,0.47486252945797325,0.5757575709050097,37,1,NaN,NaN
57,wipe,mix,2,0.44934005302977126,0.8290379643440247,0.38220425952647175,0.13917111103272514,0.3986526069127123,0.43902438543426536,32,1,NaN,NaN
58,wipe,pour,2,0.6252464860906034,0.888784646987915,0.7451011406870124,0.3290559440261398,0.5932692307692308,0.559386968188958,48,1,NaN,NaN
59,wipe,transport,2,0.79876535453351,0.885838508605957,0.775653587783079,0.3563805605114705,0.6650197628458498,0.6190476141184807,47,1,NaN,NaN
60,cut,grasp,3,0.7779620768385297,0.8814846873283386,0.7030571197336388,0.4480581897033075,0.6565481352992194,0.6701570631627424,37,1,NaN,NaN
61,cut,mix,3,0.7434176013246313,0.8916409015655518,0.5924302681678963,0.4616369242203161,0.6748681898066784,0.6550522598113367,53,1,NaN,NaN
62,cut,pour,3,0.640068692942782,0.8980406522750854,0.73544946453999,0.36121764608750107,0.5833333333333333,0.5931558885483382,42,1,NaN,NaN
63,cut,transport,3,0.6424405675347559,0.8495716452598572,0.5991391976300923,0.30120913680741357,0.5434782608695652,0.4859813034182025,33,1,NaN,NaN
64,cut,wipe,3,0.6038978721151116,0.8969041109085083,0.657129810735029,0.31794759847923393,0.5697730564944472,0.5641025591079984,45,1,NaN,NaN
65,grasp,cut,3,0.3798556681934305,0.8450056314468384,0.33701559552179006,0.11478950638257378,0.34735279564571997,0.4851063790153011,23,1,NaN,NaN
66,grasp,mix,3,0.3818168403451621,0.8292821049690247,0.3025178076107619,0.11018543583581004,0.34329232571763324,0.4413145497136813,23,1,NaN,NaN
67,grasp,pour,3,0.4689280370552416,0.8874827027320862,0.4847364843617877,0.23275088608172914,0.4641025641025641,0.5523809475623583,25,1,NaN,NaN
68,grasp,transport,3,0.7110127853544356,0.8915413022041321,0.6243572380892969,0.4054745721089519,0.5968006562756358,0.6037735799167854,29,1,NaN,NaN
69,grasp,wipe,3,0.3975906051082058,0.8837628364562988,0.43455843544833883,0.112506120269874,0.36407532592950265,0.5599999953208891,27,1,NaN,NaN
70,mix,cut,3,0.42492485901451355,0.8469153642654419,0.41382018287571903,0.11389767441132848,0.4322117763483424,0.4280442757860051,34,1,NaN,NaN
71,mix,grasp,3,0.7144520707969493,0.8744863271713257,0.582005206629201,0.3222900699450094,0.6031827515400411,0.5810055816272901,29,1,NaN,NaN
72,mix,pour,3,0.5353419501149624,0.8807346224784851,0.5898674706816384,0.24799993647329768,0.5016025641025641,0.4924242374383035,43,1,NaN,NaN
73,mix,transport,3,0.6968224919909703,0.8717477321624756,0.7202454781546519,0.27643187539775865,0.5515151515151515,0.532258059571085,50,1,NaN,NaN
74,mix,wipe,3,0.5681229717618667,0.8943922519683838,0.6204216153588561,0.2793554314408082,0.607436021245775,0.5724637631183052,49,1,NaN,NaN
75,pour,cut,3,0.6318556278566219,0.8752167224884033,0.4959353470596758,0.3019350787177357,0.4787234042553191,0.5172413744711059,46,1,NaN,NaN
