,Target Name,Reference Name,run,chrF,CodeBERTScore,CodeBLEU,CrystalBLEU,Edit Distance,ROUGE-L,LoC,Compilation Success,Run Success,Simulation
42,mix,pour,2,0.46413425601364366,0.8324224948883057,0.4089941907696813,0.23770264559066817,0.44434680726420617,0.4402985025097461,35,1,0,NaN
43,mix,transport,2,0.4504363114760739,0.8100761771202087,0.34210961670858003,0.19333310511460097,0.4411247803163445,0.4083333285864584,30,1,0,NaN
44,mix,wipe,2,0.5063750523209025,0.8161014914512634,0.40417835742099106,0.252580362150018,0.5172817809021675,0.430188674305162,48,1,0,NaN
45,pour,cut,2,0.7201616236564078,0.8658967614173889,0.5603046401152557,0.3938757346147886,0.6339743589743589,0.5394190821439026,38,1,0,NaN
46,pour,grasp,2,0.7209746694893604,0.8717458844184875,0.6000270846614579,0.3231387187332593,0.5024968789013733,0.5086206846852706,35,1,0,NaN
47,pour,mix,2,0.6327356488088692,0.8745013475418091,0.44733386392094143,0.3378119270740266,0.5919871794871795,0.5971563932750837,34,1,0,NaN
48,pour,transport,2,0.8750610219256104,0.943634569644928,0.7856973960097253,0.6865997606951645,0.756267851475722,0.7335907285967712,42,1,0,NaN
49,pour,wipe,2,0.8662354696937823,0.9511386156082153,0.8045640148917503,0.7671016443970078,0.725,0.8387096724196801,42,1,0,NaN
50,transport,cut,2,0.5606149869448074,0.8783809542655945,0.4523261913707013,0.3131695029030007,0.4987694831829368,0.5868263428477178,17,1,0,NaN
51,transport,grasp,2,0.464970182730468,0.8683320879936218,0.4171270954188791,0.1911693731353827,0.4265791632485644,0.49999999562537184,17,1,0,NaN
52,transport,mix,2,0.6306912027827202,0.8720982074737549,0.4836265154750441,0.35297341525211223,0.581214109926169,0.552486183101859,22,1,0,NaN
53,transport,pour,2,0.88751163409614,0.9465778470039368,0.8245216211368795,0.6967727617984399,0.8416735028712059,0.8190476140639457,34,1,0,NaN
54,transport,wipe,2,0.8134608870142133,0.9209047555923462,0.7844135135718732,0.6008337957792462,0.771123872026251,0.7187499951220703,28,1,0,NaN
55,wipe,cut,2,0.45178862652223795,0.8357946872711182,0.3955238981601038,0.17622746839127618,0.44519555770159347,0.5333333283893887,37,1,0,NaN
56,wipe,grasp,2,0.5373339216671363,0.8414021134376526,0.47535600138641165,0.2325801726642315,0.4666827619507484,0.5111111061209878,43,1,0,NaN
57,wipe,mix,2,0.43745635667496646,0.8282525539398193,0.3957380071978533,0.17043702384973644,0.45243843553838725,0.5267175522810442,41,1,0,NaN
58,wipe,pour,2,0.6232662472281515,0.9300540089607239,0.6239688282251201,0.42054301804279526,0.5702559150169,0.7790262122442452,36,1,0,NaN
59,wipe,transport,2,0.7018218055874709,0.9151856899261475,0.6488680672858282,0.4351081594371934,0.6001931434089811,0.7006802671171736,49,1,0,NaN
60,cut,grasp,3,0.5447701368566256,0.8660599589347839,0.3850606437639045,0.26834640296335516,0.47377535873330034,0.5574912843822313,45,1,NaN,NaN
61,cut,mix,3,0.722602453956836,0.9172906279563904,0.5767432399510807,0.5114015157113082,0.6657595249876299,0.7062499950236328,53,1,NaN,NaN
62,cut,pour,3,0.5671656179422874,0.860815167427063,0.43691052289657695,0.36464766826578304,0.5106382978723405,0.5266666617646667,40,1,NaN,NaN
63,cut,transport,3,0.5792405102777207,0.8581369519233704,0.40134132586468807,0.35751882117657013,0.5133597229094508,0.4899328810150444,42,1,NaN,NaN
64,cut,wipe,3,0.5651737878105689,0.8528724908828735,0.3937722252172582,0.3460855585752475,0.5358733300346363,0.5150501623274908,47,1,NaN,NaN
65,grasp,cut,3,0.7919619982097622,0.9129303693771362,0.5958193593782393,0.4775926522823409,0.6622198505869797,0.6708074484178852,26,1,NaN,NaN
66,grasp,mix,3,0.7244933704673923,0.9101295471191406,0.5489746011701953,0.4644398638254599,0.667556029882604,0.7051282001413546,25,1,NaN,NaN
67,grasp,pour,3,0.7552858575523089,0.9064055681228638,0.6450690305287449,0.5232731656900074,0.6809071729957805,0.5909090859323348,27,1,NaN,NaN
