,Target Name,Reference Name,run,chrF,CodeBERTScore,CodeBLEU,CrystalBLEU,Edit Distance,ROUGE-L,LoC,Compilation Success,Run Success,Simulation
24,transport,wipe,1,0.4800122086712058,0.8972316980361938,0.450461582176371,0.18077287604917897,0.40125543215837756,0.6106194643335423,28,1,NaN,NaN
25,wipe,cut,1,0.370310736925839,0.811257541179657,0.33548785435828726,0.16281400730050188,0.330321046373365,0.43703703261755833,35,1,NaN,NaN
26,wipe,grasp,1,0.7295373915353741,0.8838368058204651,0.5893010237732828,0.3934530133382718,0.48180420297283444,0.5714285664380233,27,0,NaN,NaN
27,wipe,mix,1,0.4270046553639733,0.8319504857063293,0.39781258696487337,0.1339277295093066,0.40315315315315314,0.3982683937145106,34,0,NaN,NaN
28,wipe,pour,1,0.45085541991336847,0.8842290043830872,0.5771562532765208,0.278083447269025,0.4701923076923077,0.565022416597961,29,0,NaN,NaN
29,wipe,transport,1,0.5853832439098251,0.893044650554657,0.6762728775629996,0.38375497681983545,0.5207012308839984,0.5865384565943973,30,0,NaN,NaN
30,cut,grasp,2,0.7831188034225584,0.8916198015213013,0.589354555217262,0.6252340554951588,0.602255253716043,0.7058823479418687,28,1,NaN,NaN
31,cut,mix,2,0.5213674511626462,0.8637065887451172,0.4105402249350505,0.2708213858597915,0.41075450450450446,0.5508474529948292,32,0,NaN,NaN
32,cut,pour,2,0.4462820006573884,0.8948261141777039,0.5390864031803008,0.2898163375771944,0.46987179487179487,0.577981646483882,31,1,NaN,NaN
33,cut,transport,2,0.6593019431105275,0.9136854410171509,0.7111574099692528,0.47110353873424377,0.6258858634837747,0.6886792403190638,36,0,NaN,NaN
34,cut,wipe,2,0.4320960072015192,0.8836798071861267,0.43102222270367463,0.1605416442268272,0.38387252535007244,0.4956521691686201,32,0,NaN,NaN
35,grasp,cut,2,0.30039437334218533,0.8249123692512512,0.2910709734944419,0.05909921296078902,0.2563614744351962,0.3770491764972454,23,1,NaN,NaN
36,grasp,mix,2,0.457141745773215,0.8614079356193542,0.39572689458183524,0.17895084552301735,0.4054054054054054,0.5267857098612884,25,1,NaN,NaN
37,grasp,pour,2,0.5260380268311322,0.9019206762313843,0.520184675620902,0.315059697909525,0.5032051282051282,0.5904761856575964,26,1,NaN,NaN
38,grasp,transport,2,0.6818184285394925,0.9085397720336914,0.6356376986499299,0.4500096447619626,0.5938082804923537,0.6570048259796029,30,1,NaN,NaN
39,grasp,wipe,2,0.4192858485552686,0.892910897731781,0.4061771337527825,0.154263295817325,0.3594881699661999,0.5688888842097778,26,1,NaN,NaN
40,mix,cut,2,0.25033711410323567,0.8055232167243958,0.1991852701250966,0.029667973935950782,0.20998810939357904,0.37606837256446785,18,1,NaN,NaN
41,mix,grasp,2,0.5815235759810831,0.8509194850921631,0.4552027977551294,0.31622755233704575,0.4725781650435674,0.5942028937870196,17,1,NaN,NaN
42,mix,pour,2,0.5123029449274535,0.9119163751602173,0.5986046540289025,0.33889759370622735,0.5278846153846154,0.6824644501471216,27,1,NaN,NaN
43,mix,transport,2,0.6835726852419405,0.913354754447937,0.7377602915834487,0.5030933455880393,0.638567698619918,0.758620684743624,29,1,NaN,NaN
44,mix,wipe,2,0.4468184307891145,0.8901157379150391,0.44842123586899874,0.1799754121441755,0.3937711250603573,0.6334841582768576,27,1,NaN,NaN
45,pour,cut,2,0.4409714447761051,0.8513150811195374,0.38984168598434865,0.15595473232212836,0.3759809750297265,0.446043160924124,34,1,NaN,NaN
46,pour,grasp,2,0.7115623246722554,0.9062325358390808,0.5366109231399335,0.34496904440516324,0.5017939518195798,0.5333333283349863,26,1,NaN,NaN
47,pour,mix,2,0.49592125461200737,0.8517324924468994,0.4024651648918818,0.1337559288183779,0.36120495495495497,0.44155843700455394,28,0,NaN,NaN
48,pour,transport,2,0.5889802231560185,0.8857423663139343,0.6730836837488785,0.3537120277019647,0.5557627750839239,0.5497630282158981,32,1,NaN,NaN
49,pour,wipe,2,0.4069419403459676,0.9044622778892517,0.4468503168021108,0.15836684094337686,0.3722839208112023,0.5221238891123033,29,0,NaN,NaN
50,transport,cut,2,0.32514985678003283,0.7803515791893005,0.2330424261370419,0.07504231355861085,0.20760998810939357,0.34817813373567835,20,1,NaN,NaN
51,transport,grasp,2,0.6034070714577577,0.835652232170105,0.44543774172985723,0.30163488572073127,0.3439261916965659,0.5753424608669545,19,1,NaN,NaN
52,transport,mix,2,0.4571045111368239,0.8266201019287109,0.34819704466965645,0.15215707981187707,0.37190315315315314,0.4684684640857073,23,1,NaN,NaN
53,transport,pour,2,0.590892996798784,0.9139602780342102,0.6346919454529977,0.4064160918212361,0.5756410256410256,0.6976744137371553,29,1,NaN,NaN
54,transport,wipe,2,0.4800122086712058,0.8972316980361938,0.450461582176371,0.18077287604917897,0.40125543215837756,0.6106194643335423,28,1,NaN,NaN
55,wipe,cut,2,0.370310736925839,0.811257541179657,0.33548785435828726,0.16281400730050188,0.330321046373365,0.43703703261755833,35,1,NaN,NaN
56,wipe,grasp,2,0.7295373915353741,0.8838368058204651,0.5893010237732828,0.3934530133382718,0.48180420297283444,0.5714285664380233,27,0,NaN,NaN
57,wipe,mix,2,0.4270046553639733,0.8319504857063293,0.39781258696487337,0.1339277295093066,0.40315315315315314,0.3982683937145106,34,0,NaN,NaN
58,wipe,pour,2,0.45085541991336847,0.8842290043830872,0.5771562532765208,0.278083447269025,0.4701923076923077,0.565022416597961,29,0,NaN,NaN
59,wipe,transport,2,0.5853832439098251,0.893044650554657,0.6762728775629996,0.38375497681983545,0.5207012308839984,0.5865384565943973,30,0,NaN,NaN
60,cut,grasp,3,0.7831188034225584,0.8916198015213013,0.589354555217262,0.6252340554951588,0.602255253716043,0.7058823479418687,28,1,NaN,NaN
61,cut,mix,3,0.5213674511626462,0.8637065887451172,0.4105402249350505,0.2708213858597915,0.41075450450450446,0.5508474529948292,32,0,NaN,NaN
62,cut,pour,3,0.4462820006573884,0.8948261141777039,0.5390864031803008,0.2898163375771944,0.46987179487179487,0.577981646483882,31,1,NaN,NaN
63,cut,transport,3,0.6593019431105275,0.9136854410171509,0.7111574099692528,0.47110353873424377,0.6258858634837747,0.6886792403190638,36,0,NaN,NaN
64,cut,wipe,3,0.4320960072015192,0.8836798071861267,0.43102222270367463,0.1605416442268272,0.38387252535007244,0.4956521691686201,32,0,NaN,NaN
65,grasp,cut,3,0.30039437334218533,0.8249123692512512,0.2910709734944419,0.05909921296078902,0.2563614744351962,0.3770491764972454,23,1,NaN,NaN
66,grasp,mix,3,0.457141745773215,0.8614079356193542,0.39572689458183524,0.17895084552301735,0.4054054054054054,0.5267857098612884,25,1,NaN,NaN
67,grasp,pour,3,0.5260380268311322,0.9019206762313843,0.520184675620902,0.315059697909525,0.5032051282051282,0.5904761856575964,26,1,NaN,NaN
68,grasp,transport,3,0.6818184285394925,0.9085397720336914,0.6356376986499299,0.4500096447619626,0.5938082804923537,0.6570048259796029,30,1,NaN,NaN
69,grasp,wipe,3,0.4192858485552686,0.892910897731781,0.4061771337527825,0.154263295817325,0.3594881699661999,0.5688888842097778,26,1,NaN,NaN
70,mix,cut,3,0.25033711410323567,0.8055232167243958,0.1991852701250966,0.029667973935950782,0.20998810939357904,0.37606837256446785,18,1,NaN,NaN
71,mix,grasp,3,0.5815235759810831,0.8509194850921631,0.4552027977551294,0.31622755233704575,0.4725781650435674,0.5942028937870196,17,1,NaN,NaN
72,mix,pour,3,0.5123029449274535,0.9119163751602173,0.5986046540289025,0.33889759370622735,0.5278846153846154,0.6824644501471216,27,1,NaN,NaN
73,mix,transport,3,0.6835726852419405,0.913354754447937,0.7377602915834487,0.5030933455880393,0.638567698619918,0.758620684743624,29,1,NaN,NaN
74,mix,wipe,3,0.4468184307891145,0.8901157379150391,0.44842123586899874,0.1799754121441755,0.3937711250603573,0.6334841582768576,27,1,NaN,NaN
75,pour,cut,3,0.4409714447761051,0.8513150811195374,0.38984168598434865,0.15595473232212836,0.3759809750297265,0.446043160924124,34,1,NaN,NaN
76,pour,grasp,3,0.7115623246722554,0.9062325358390808,0.5366109231399335,0.34496904440516324,0.5017939518195798,0.5333333283349863,26,1,NaN,NaN
77,pour,mix,3,0.49592125461200737,0.8517324924468994,0.4024651648918818,0.1337559288183779,0.36120495495495497,0.44155843700455394,28,0,NaN,NaN
78,pour,transport,3,0.5889802231560185,0.8857423663139343,0.6730836837488785,0.3537120277019647,0.5557627750839239,0.5497630282158981,32,1,NaN,NaN
79,pour,wipe,3,0.4069419403459676,0.9044622778892517,0.4468503168021108,0.15836684094337686,0.3722839208112023,0.5221238891123033,29,0,NaN,NaN
80,transport,cut,3,0.32514985678003283,0.7803515791893005,0.2330424261370419,0.07504231355861085,0.20760998810939357,0.34817813373567835,20,1,NaN,NaN
81,transport,grasp,3,0.6034070714577577,0.835652232170105,0.44543774172985723,0.30163488572073127,0.3439261916965659,0.5753424608669545,19,1,NaN,NaN
82,transport,mix,3,0.4571045111368239,0.8266201019287109,0.34819704466965645,0.15215707981187707,0.37190315315315314,0.4684684640857073,23,1,NaN,NaN
83,transport,pour,3,0.590892996798784,0.9139602780342102,0.6346919454529977,0.4064160918212361,0.5756410256410256,0.6976744137371553,29,1,NaN,NaN
84,transport,wipe,3,0.4800122086712058,0.8972316980361938,0.450461582176371,0.18077287604917897,0.40125543215837756,0.6106194643335423,28,1,NaN,NaN
85,wipe,cut,3,0.370310736925839,0.811257541179657,0.33548785435828726,0.16281400730050188,0.330321046373365,0.43703703261755833,35,1,NaN,NaN
86,wipe,grasp,3,0.7295373915353741,0.8838368058204651,0.5893010237732828,0.3934530133382718,0.48180420297283444,0.5714285664380233,27,0,NaN,NaN
87,wipe,mix,3,0.4270046553639733,0.8319504857063293,0.39781258696487337,0.1339277295093066,0.40315315315315314,0.3982683937145106,34,0,NaN,NaN
88,wipe,pour,3,0.45085541991336847,0.8842290043830872,0.5771562532765208,0.278083447269025,0.4701923076923077,0.565022416597961,29,0,NaN,NaN
89,wipe,transport,3,0.5853832439098251,0.893044650554657,0.6762728775629996,0.38375497681983545,0.5207012308839984,0.5865384565943973,30,0,NaN,NaN
90,cut,grasp,4,0.7831188034225584,0.8916198015213013,0.589354555217262,0.6252340554951588,0.602255253716043,0.7058823479418687,28,1,NaN,NaN
91,cut,mix,4,0.5213674511626462,0.8637065887451172,0.4105402249350505,0.2708213858597915,0.41075450450450446,0.5508474529948292,32,0,NaN,NaN
92,cut,pour,4,0.4462820006573884,0.8948261141777039,0.5390864031803008,0.2898163375771944,0.46987179487179487,0.577981646483882,31,1,NaN,NaN
93,cut,transport,4,0.6593019431105275,0.9136854410171509,0.7111574099692528,0.47110353873424377,0.6258858634837747,0.6886792403190638,36,0,NaN,NaN
94,cut,wipe,4,0.4320960072015192,0.8836798071861267,0.43102222270367463,0.1605416442268272,0.38387252535007244,0.4956521691686201,32,0,NaN,NaN
95,grasp,cut,4,0.30039437334218533,0.8249123692512512,0.2910709734944419,0.05909921296078902,0.2563614744351962,0.3770491764972454,23,1,NaN,NaN
96,grasp,mix,4,0.457141745773215,0.8614079356193542,0.39572689458183524,0.17895084552301735,0.4054054054054054,0.5267857098612884,25,1,NaN,NaN
97,grasp,pour,4,0.5260380268311322,0.9019206762313843,0.520184675620902,0.315059697909525,0.5032051282051282,0.5904761856575964,26,1,NaN,NaN
98,grasp,transport,4,0.6818184285394925,0.9085397720336914,0.6356376986499299,0.4500096447619626,0.5938082804923537,0.6570048259796029,30,1,NaN,NaN
99,grasp,wipe,4,0.4192858485552686,0.892910897731781,0.4061771337527825,0.154263295817325,0.3594881699661999,0.5688888842097778,26,1,NaN,NaN
100,mix,cut,4,0.25033711410323567,0.8055232167243958,0.1991852701250966,0.029667973935950782,0.20998810939357904,0.37606837256446785,18,1,NaN,NaN
101,mix,grasp,4,0.5815235759810831,0.8509194850921631,0.4552027977551294,0.31622755233704575,0.4725781650435674,0.5942028937870196,17,1,NaN,NaN
102,mix,pour,4,0.5123029449274535,0.9119163751602173,0.5986046540289025,0.33889759370622735,0.5278846153846154,0.6824644501471216,27,1,NaN,NaN
103,mix,transport,4,0.6835726852419405,0.913354754447937,0.7377602915834487,0.5030933455880393,0.638567698619918,0.758620684743624,29,1,NaN,NaN
104,mix,wipe,4,0.4468184307891145,0.8901157379150391,0.44842123586899874,0.1799754121441755,0.3937711250603573,0.6334841582768576,27,1,NaN,NaN
105,pour,cut,4,0.4409714447761051,0.8513150811195374,0.38984168598434865,0.15595473232212836,0.3759809750297265,0.446043160924124,34,1,NaN,NaN
106,pour,grasp,4,0.7115623246722554,0.9062325358390808,0.5366109231399335,0.34496904440516324,0.5017939518195798,0.5333333283349863,26,1,NaN,NaN
107,pour,mix,4,0.49592125461200737,0.8517324924468994,0.4024651648918818,0.1337559288183779,0.36120495495495497,0.44155843700455394,28,0,NaN,NaN
108,pour,transport,4,0.5889802231560185,0.8857423663139343,0.6730836837488785,0.3537120277019647,0.5557627750839239,0.5497630282158981,32,1,NaN,NaN
109,pour,wipe,4,0.4069419403459676,0.9044622778892517,0.4468503168021108,0.15836684094337686,0.3722839208112023,0.5221238891123033,29,0,NaN,NaN
110,transport,cut,4,0.32514985678003283,0.7803515791893005,0.2330424261370419,0.07504231355861085,0.20760998810939357,0.34817813373567835,20,1,NaN,NaN
111,transport,grasp,4,0.6034070714577577,0.835652232170105,0.44543774172985723,0.30163488572073127,0.3439261916965659,0.5753424608669545,19,1,NaN,NaN
112,transport,mix,4,0.4571045111368239,0.8266201019287109,0.34819704466965645,0.15215707981187707,0.37190315315315314,0.4684684640857073,23,1,NaN,NaN
113,transport,pour,4,0.590892996798784,0.9139602780342102,0.6346919454529977,0.4064160918212361,0.5756410256410256,0.6976744137371553,29,1,NaN,NaN
114,transport,wipe,4,0.4800122086712058,0.8972316980361938,0.450461582176371,0.18077287604917897,0.40125543215837756,0.6106194643335423,28,1,NaN,NaN
115,wipe,cut,4,0.370310736925839,0.811257541179657,0.33548785435828726,0.16281400730050188,0.330321046373365,0.43703703261755833,35,1,NaN,NaN
116,wipe,grasp,4,0.7295373915353741,0.8838368058204651,0.5893010237732828,0.3934530133382718,0.48180420297283444,0.5714285664380233,27,0,NaN,NaN
117,wipe,mix,4,0.4270046553639733,0.8319504857063293,0.39781258696487337,0.1339277295093066,0.40315315315315314,0.3982683937145106,34,0,NaN,NaN
118,wipe,pour,4,0.45085541991336847,0.8842290043830872,0.5771562532765208,0.278083447269025,0.4701923076923077,0.565022416597961,29,0,NaN,NaN
119,wipe,transport,4,0.5853832439098251,0.893044650554657,0.6762728775629996,0.38375497681983545,0.5207012308839984,0.5865384565943973,30,0,NaN,NaN
120,cut,grasp,5,0.7831188034225584,0.8916198015213013,0.589354555217262,0.6252340554951588,0.602255253716043,0.7058823479418687,28,1,NaN,NaN
121,cut,mix,5,0.5213674511626462,0.8637065887451172,0.4105402249350505,0.2708213858597915,0.41075450450450446,0.5508474529948292,32,0,NaN,NaN
122,cut,pour,5,0.4462820006573884,0.8948261141777039,0.5390864031803008,0.2898163375771944,0.46987179487179487,0.577981646483882,31,1,NaN,NaN
123,cut,transport,5,0.6593019431105275,0.9136854410171509,0.7111574099692528,0.47110353873424377,0.6258858634837747,0.6886792403190638,36,0,NaN,NaN
124,cut,wipe,5,0.4320960072015192,0.8836798071861267,0.43102222270367463,0.1605416442268272,0.38387252535007244,0.4956521691686201,32,0,NaN,NaN
125,grasp,cut,5,0.30039437334218533,0.8249123692512512,0.2910709734944419,0.05909921296078902,0.2563614744351962,0.3770491764972454,23,1,NaN,NaN
126,grasp,mix,5,0.457141745773215,0.8614079356193542,0.39572689458183524,0.17895084552301735,0.4054054054054054,0.5267857098612884,25,1,NaN,NaN
127,grasp,pour,5,0.5260380268311322,0.9019206762313843,0.520184675620902,0.315059697909525,0.5032051282051282,0.5904761856575964,26,1,NaN,NaN
128,grasp,transport,5,0.6818184285394925,0.9085397720336914,0.6356376986499299,0.4500096447619626,0.5938082804923537,0.6570048259796029,30,1,NaN,NaN
129,grasp,wipe,5,0.4192858485552686,0.892910897731781,0.4061771337527825,0.154263295817325,0.3594881699661999,0.5688888842097778,26,1,NaN,NaN
130,mix,cut,5,0.25033711410323567,0.8055232167243958,0.1991852701250966,0.029667973935950782,0.20998810939357904,0.37606837256446785,18,1,NaN,NaN
131,mix,grasp,5,0.5815235759810831,0.8509194850921631,0.4552027977551294,0.31622755233704575,0.4725781650435674,0.5942028937870196,17,1,NaN,NaN
132,mix,pour,5,0.5123029449274535,0.9119163751602173,0.5986046540289025,0.33889759370622735,0.5278846153846154,0.6824644501471216,27,1,NaN,NaN
133,mix,transport,5,0.6835726852419405,0.913354754447937,0.7377602915834487,0.5030933455880393,0.638567698619918,0.758620684743624,29,1,NaN,NaN
134,mix,wipe,5,0.4468184307891145,0.8901157379150391,0.44842123586899874,0.1799754121441755,0.3937711250603573,0.6334841582768576,27,1,NaN,NaN
135,pour,cut,5,0.4409714447761051,0.8513150811195374,0.38984168598434865,0.15595473232212836,0.3759809750297265,0.446043160924124,34,1,NaN,NaN
136,pour,grasp,5,0.7115623246722554,0.9062325358390808,0.5366109231399335,0.34496904440516324,0.5017939518195798,0.5333333283349863,26,1,NaN,NaN
137,pour,mix,5,0.49592125461200737,0.8517324924468994,0.4024651648918818,0.1337559288183779,0.36120495495495497,0.44155843700455394,28,0,NaN,NaN
138,pour,transport,5,0.5889802231560185,0.8857423663139343,0.6730836837488785,0.3537120277019647,0.5557627750839239,0.5497630282158981,32,1,NaN,NaN
139,pour,wipe,5,0.4069419403459676,0.9044622778892517,0.4468503168021108,0.15836684094337686,0.3722839208112023,0.5221238891123033,29,0,NaN,NaN
140,transport,cut,5,0.32514985678003283,0.7803515791893005,0.2330424261370419,0.07504231355861085,0.20760998810939357,0.34817813373567835,20,1,NaN,NaN
141,transport,grasp,5,0.6034070714577577,0.835652232170105,0.44543774172985723,0.30163488572073127,0.3439261916965659,0.5753424608669545,19,1,NaN,NaN
142,transport,mix,5,0.4571045111368239,0.8266201019287109,0.34819704466965645,0.15215707981187707,0.37190315315315314,0.4684684640857073,23,1,NaN,NaN
143,transport,pour,5,0.590892996798784,0.9139602780342102,0.6346919454529977,0.4064160918212361,0.5756410256410256,0.6976744137371553,29,1,NaN,NaN
144,transport,wipe,5,0.4800122086712058,0.8972316980361938,0.450461582176371,0.18077287604917897,0.40125543215837756,0.6106194643335423,28,1,NaN,NaN
145,wipe,cut,5,0.370310736925839,0.811257541179657,0.33548785435828726,0.16281400730050188,0.330321046373365,0.43703703261755833,35,1,NaN,NaN
146,wipe,grasp,5,0.7295373915353741,0.8838368058204651,0.5893010237732828,0.3934530133382718,0.48180420297283444,0.5714285664380233,27,0,NaN,NaN
147,wipe,mix,5,0.4270046553639733,0.8319504857063293,0.39781258696487337,0.1339277295093066,0.40315315315315314,0.3982683937145106,34,0,NaN,NaN
148,wipe,pour,5,0.45085541991336847,0.8842290043830872,0.5771562532765208,0.278083447269025,0.4701923076923077,0.565022416597961,29,0,NaN,NaN
149,wipe,transport,5,0.5853832439098251,0.893044650554657,0.6762728775629996,0.38375497681983545,0.5207012308839984,0.5865384565943973,30,0,NaN,NaN
