,Target Name,Reference Name,run,chrF,CodeBERTScore,CodeBLEU,CrystalBLEU,Edit Distance,ROUGE-L,LoC,Compilation Success,Run Success,Simulation
0,cut,grasp,1,0.8378601081970181,0.8889089822769165,0.7142256822356519,0.43574539794961364,0.5907407407407408,0.6504854321010463,43,1,NaN,NaN
1,cut,mix,1,0.8218989911971514,0.9163313508033752,0.7062698977136959,0.6287438726928618,0.7286995515695067,0.7583892567458673,56,1,NaN,NaN
2,cut,pour,1,0.7748596180961244,0.911445140838623,0.7999469121932408,0.36448733863199045,0.630367667695762,0.6461538411612426,48,1,NaN,NaN
3,cut,transport,1,0.8857260544947939,0.9156872034072876,0.8485580856257903,0.5021432329546784,0.6729268997399596,0.7509881373675579,50,1,NaN,NaN
4,cut,wipe,1,0.8114100827805224,0.9235247373580933,0.8025046151089675,0.4032921844211301,0.5951020408163266,0.6132404131199845,92,1,NaN,NaN
5,grasp,cut,1,0.4655066397242927,0.8470098376274109,0.35466758392707576,0.17572261892006316,0.41514101929737757,0.41666666210313363,45,1,NaN,NaN
6,grasp,mix,1,0.509634721190993,0.8701460361480713,0.41074197427667064,0.287120881838635,0.4601640304628002,0.5913043432132326,29,1,NaN,NaN
7,grasp,pour,1,0.5968790309903323,0.8975387215614319,0.5906243805406153,0.4003820306828179,0.5564102564102564,0.5964912231167283,32,1,NaN,NaN
8,grasp,transport,1,0.6668945908022016,0.9085099101066589,0.6557110283120134,0.4636667851105769,0.638228055783429,0.7058823479801039,27,1,NaN,NaN
9,grasp,wipe,1,0.48742988962651196,0.8762040138244629,0.46703916526468714,0.1980551549467691,0.4492998551424433,0.5391304300381853,31,1,NaN,NaN
10,mix,cut,1,0.4759227308104524,0.8390833139419556,0.46129992023037736,0.17760831565155377,0.4606630380999506,0.44951139571645327,47,1,NaN,NaN
11,mix,grasp,1,0.6610741345022657,0.8740212321281433,0.4762278397892955,0.3022204195094183,0.5079149706015378,0.5428571380040818,31,1,NaN,NaN
12,mix,pour,1,0.6958368300008219,0.923140287399292,0.7779271767568785,0.47861544221722635,0.6897435897435897,0.6459143918908691,44,1,NaN,NaN
13,mix,transport,1,0.5756726081783995,0.824741542339325,0.5170345116614024,0.20177405876372612,0.4532403609515997,0.3818181768185951,36,1,NaN,NaN
14,mix,wipe,1,0.5994574725887563,0.9022906422615051,0.668026894223586,0.3033543140622971,0.668759053597296,0.589928052554992,59,1,NaN,NaN
15,pour,cut,1,0.5853444732832057,0.8507789373397827,0.45588017765650307,0.19681937222729848,0.41514101929737757,0.4039735050214903,48,1,NaN,NaN
16,pour,grasp,1,0.8262712095312943,0.8972302675247192,0.6962534022863813,0.32541052007919563,0.4997103128621089,0.6592178721300834,40,1,NaN,NaN
17,pour,mix,1,0.5737590814577919,0.8426409363746643,0.4685323256326317,0.21310105172024094,0.343585237258348,0.41698841207972454,40,1,NaN,NaN
18,pour,transport,1,0.8728502460113866,0.9215714931488037,0.8385801729965054,0.47635009673124745,0.6927115503397159,0.7073170682183225,43,1,NaN,NaN
19,pour,wipe,1,0.6183802599996852,0.8991506099700928,0.5955520400442426,0.3041502518139663,0.5142443264123612,0.5433962214356711,42,1,NaN,NaN
20,transport,cut,1,0.4591574471768705,0.8317301869392395,0.37217672331128804,0.17744105280437797,0.4307273626917367,0.4584980193341561,26,1,NaN,NaN
21,transport,grasp,1,0.6984235743307892,0.8842987418174744,0.5330796628867173,0.5415401848543492,0.5661686232657417,0.6986301320623006,21,1,NaN,NaN
22,transport,mix,1,0.4832801744910731,0.8137345910072327,0.3684522773305744,0.19295138398160427,0.4384885764499121,0.45132742908097734,26,1,NaN,NaN
23,transport,pour,1,0.6682997494407831,0.9132775664329529,0.6952080261398187,0.45509997671116803,0.6548076923076923,0.6431718012187312,35,1,NaN,NaN
24,transport,wipe,1,0.5636692499806752,0.9057015180587769,0.5163974071100855,0.2943947352100158,0.5021728633510382,0.6050420119776146,34,1,NaN,NaN
25,wipe,cut,1,0.43942389101158436,0.8253443241119385,0.38428909349982887,0.1232912492495432,0.45051954477981193,0.3445945897153488,48,1,NaN,NaN
26,wipe,grasp,1,0.8161078409227095,0.8750011324882507,0.6802051043170867,0.262280426474591,0.5690645052347181,0.5410627971481249,44,1,NaN,NaN
27,wipe,mix,1,0.6042560582739218,0.8653003573417664,0.4782504829806383,0.2982012293812704,0.539543057996485,0.4837545076542116,48,1,NaN,NaN
28,wipe,pour,1,0.6986022868139107,0.8882997035980225,0.6967719163493371,0.3331588200598935,0.6026431718061673,0.5323740957701465,52,1,NaN,NaN
29,cut,grasp,2,0.8378601081970181,0.8889089822769165,0.7142256822356519,0.43574539794961364,0.5907407407407408,0.6504854321010463,43,1,NaN,NaN
30,cut,mix,2,0.8223937584031603,0.9166072010993958,0.706667168811288,0.6037883236310494,0.7333882482152663,0.7533333283353334,56,1,NaN,NaN
31,cut,pour,2,0.7748596180961244,0.911445140838623,0.7999469121932408,0.36448733863199045,0.630367667695762,0.6461538411612426,48,1,NaN,NaN
32,cut,transport,2,0.8857260544947939,0.9156872034072876,0.8485580856257903,0.5021432329546784,0.6729268997399596,0.7509881373675579,50,1,NaN,NaN
33,cut,wipe,2,0.7764818107161954,0.9235233068466187,0.780344205683872,0.33789763866415007,0.5253026104710514,0.5890410908962752,106,1,NaN,NaN
34,grasp,cut,2,0.4655066397242927,0.8470098376274109,0.35466758392707576,0.17572261892006316,0.41514101929737757,0.41666666210313363,45,1,NaN,NaN
35,grasp,mix,2,0.509634721190993,0.8701460361480713,0.41074197427667064,0.287120881838635,0.4601640304628002,0.5913043432132326,29,1,NaN,NaN
36,grasp,pour,2,0.5968790309903323,0.8975387215614319,0.5906243805406153,0.4003820306828179,0.5564102564102564,0.5964912231167283,32,1,NaN,NaN
37,grasp,transport,2,0.7204064107126779,0.9119967222213745,0.7033062739315681,0.47598562655013826,0.6410992616899098,0.7058823479801039,31,1,NaN,NaN
38,grasp,wipe,2,0.40977521331917105,0.833488941192627,0.3517729544004576,0.07387828832249643,0.2926122646064703,0.3619909456071744,24,1,NaN,NaN
39,mix,cut,2,0.4759227308104524,0.8390833139419556,0.46129992023037736,0.17760831565155377,0.4606630380999506,0.44951139571645327,47,1,NaN,NaN
40,mix,grasp,2,0.6610741345022657,0.8740212321281433,0.4762278397892955,0.3022204195094183,0.5079149706015378,0.5428571380040818,31,1,NaN,NaN
41,mix,pour,2,0.6958368300008219,0.923140287399292,0.7779271767568785,0.47861544221722635,0.6897435897435897,0.6459143918908691,44,1,NaN,NaN
42,mix,transport,2,0.6665625508903003,0.8535975217819214,0.6284735491795564,0.2835898707948504,0.5530022238695329,0.5179282819193348,49,1,NaN,NaN
43,mix,wipe,2,0.5994574725887563,0.9022906422615051,0.668026894223586,0.3033543140622971,0.668759053597296,0.589928052554992,59,1,NaN,NaN
44,pour,cut,2,0.5858399068452687,0.8528860807418823,0.45304147824255475,0.19663160556225107,0.42924294903513116,0.41237112917419494,48,1,NaN,NaN
