Generated,Reference,Model,Run,WuP,GloVe-Similarity,Sensorimotor Distance,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,CodeBERTScore,chrF,LoC,Compilation
Pick-Up,Halve,gpt-3.5-turbo-0613,1,0.2,0.1682203710079193,0.0710081231639225,5.3568407581507356e-05,0.25757575511134073,0.14973261858102893,0.25757575511134073,0.8913524746894836,0.09936856203307286,9,1
Place-Down,Halve,gpt-3.5-turbo-0613,1,0.2,0.11310732364654541,0.114183228214588,0.854265617782223,0.7181818131855372,0.6747720314779058,0.7181818131855372,0.9542042016983032,0.8589182921611626,55,1
Pour,Halve,gpt-3.5-turbo-0613,1,0.2,0.3157775104045868,0.0776414292502186,0.7190216205661604,0.534482753624034,0.4249291734792832,0.534482753624034,0.9417885541915894,0.7965607415584541,63,1
Slice,Halve,gpt-3.5-turbo-0613,1,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.9451104636323592,0.8749999950003987,0.8427299653264536,0.8749999950003987,0.9842811822891235,0.9532210672428727,58,1
Wipe,Halve,gpt-3.5-turbo-0613,1,0.2,0.5097622871398926,0.118278224124008,0.00060729063691554,0.18840579413463562,0.1036269408274048,0.18840579413463562,0.8963831067085266,0.10402335498564812,12,1
Close,Hold,gpt-3.5-turbo-0613,1,0.3333333333333333,0.7839381098747253,0.143589044210939,0.757493699983155,0.8383233483452258,0.75199999508192,0.8383233483452258,0.9629141092300415,0.8042690967398373,41,1
Halve,Hold,gpt-3.5-turbo-0613,1,0.25,0.18634237349033356,0.0978263036860699,0.69886941782425,0.6746987902395123,0.5599999950819201,0.6746987902395123,0.9639741778373718,0.7405953710003245,41,1
Open,Hold,gpt-3.5-turbo-0613,1,0.5,0.739703357219696,0.103886621549432,0.29858652060582863,0.331034478120333,0.16901408003173987,0.331034478120333,0.9221999645233154,0.4558321622684161,23,1
Pick-Up,Hold,gpt-3.5-turbo-0613,1,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.9908818959118836,0.9782608645652174,0.9750889629715935,0.9782608645652174,0.9498135447502136,0.9937871705839774,52,1
Place-Down,Hold,gpt-3.5-turbo-0613,1,0.3333333333333333,0.7480592727661133,0.234937314389433,0.9469298143515523,0.8695652123913045,0.8510638247872341,0.8695652123913045,0.9910721182823181,0.9482029233899171,52,1
Pour,Hold,gpt-3.5-turbo-0613,1,0.3333333333333333,0.36530041694641113,0.11875767443836,0.4294023579458126,0.25316455209742034,0.10126581796506992,0.25316455209742034,0.9192745089530945,0.4726616421692981,40,1
Slice,Hold,gpt-3.5-turbo-0613,1,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.6749165145127876,0.6428571379024943,0.5403225757391391,0.6428571379024943,0.9587191343307495,0.7171256787797953,41,1
Wipe,Hold,gpt-3.5-turbo-0613,1,0.3333333333333333,0.43972694873809814,0.0158176034997597,0.8811116708492883,0.8324324274325786,0.7632508783922886,0.8324324274325786,0.9682559967041016,0.8971789817156263,52,1
Close,Open,gpt-3.5-turbo-0613,1,0.3333333333333333,0.720828115940094,0.045264758045214,0.9861492080677762,0.9677419304838711,0.9426229458196722,0.9677419304838711,0.98732990026474,0.9873486612400796,46,1
Halve,Open,gpt-3.5-turbo-0613,1,0.25,0.13741867244243622,0.0827258509852445,0.8591269747864249,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.9585163593292236,0.8643758461146316,46,1
Hold,Open,gpt-3.5-turbo-0613,1,0.5,0.739703357219696,0.103886621549432,0.6041880304600316,0.6341463365533909,0.4976958476119689,0.6341463365533909,0.9042108058929443,0.6502504488168489,23,1
Pick-Up,Open,gpt-3.5-turbo-0613,1,0.3333333333333333,0.494068443775177,0.0311757950604205,0.9113753155926366,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.959640622138977,0.8691050164224384,46,1
Place-Down,Open,gpt-3.5-turbo-0613,1,0.3333333333333333,0.8066946268081665,0.123578364246354,0.9054057083725485,0.7956989197311828,0.6721311425409836,0.7956989197311828,0.9663606882095337,0.8654175947811996,46,1
Pour,Open,gpt-3.5-turbo-0613,1,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.00042194978156801774,0.0943396204894981,0.0583941586339177,0.0943396204894981,0.794459879398346,0.13447719949920928,4,1
Slice,Open,gpt-3.5-turbo-0613,1,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.8591269747864249,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.9608402252197266,0.8639603633666454,46,1
Wipe,Open,gpt-3.5-turbo-0613,1,0.3333333333333333,0.3229246437549591,0.139307387341262,0.31625299137115104,0.5199999952880001,0.3756345130510964,0.5199999952880001,0.9050540328025818,0.45283453723611,21,1
Close,Pick-Up,gpt-3.5-turbo-0613,1,0.25,0.5153879523277283,0.0702866678284649,0.04443644251189744,0.2061855633924966,0.07518796634970903,0.2061855633924966,0.8465750217437744,0.23221266012225017,8,1
Halve,Pick-Up,gpt-3.5-turbo-0613,1,0.2,0.1682203710079193,0.0710081231639225,0.7893315986432089,0.6524822645158694,0.5077720157416307,0.6524822645158694,0.9488257169723511,0.792958443637746,33,1
Hold,Pick-Up,gpt-3.5-turbo-0613,1,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.9769677123520969,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9774677753448486,0.9820087124361402,37,1
Open,Pick-Up,gpt-3.5-turbo-0613,1,0.3333333333333333,0.494068443775177,0.0311757950604205,0.1393314454025633,0.38532109655752883,0.23448275444851369,0.38532109655752883,0.8824996948242188,0.32843517064534705,12,1
Place-Down,Pick-Up,gpt-3.5-turbo-0613,1,0.25,0.6661379933357239,0.169426303267544,0.9782543013156374,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9865692853927612,0.9837260234045861,37,1
Pour,Pick-Up,gpt-3.5-turbo-0613,1,0.25,0.16679634153842926,0.0699600588276674,0.18245572129561496,0.15238094821950127,0.05405404976990538,0.13333332917188223,0.8770564198493958,0.32357166813004434,15,1
Slice,Pick-Up,gpt-3.5-turbo-0613,1,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.5412637253037916,0.5312499951220704,0.40677965613329503,0.5312499951220704,0.9209486246109009,0.610018820087913,24,1
Wipe,Pick-Up,gpt-3.5-turbo-0613,1,0.25,0.29693812131881714,0.0946885101065148,0.23861041053438356,0.17699114592215534,0.062111796598897,0.17699114592215534,0.8880835175514221,0.3667090451641588,16,1
Close,Place-Down,gpt-3.5-turbo-0613,1,0.25,0.7576097846031189,0.0519029166068075,0.013248752245767494,0.12499999705200204,0.046783622914401184,0.12499999705200204,0.8411965370178223,0.18744693944729282,8,1
Halve,Place-Down,gpt-3.5-turbo-0613,1,0.2,0.11310732364654541,0.114183228214588,0.5976553271727874,0.7528089839256407,0.700421936124909,0.7528089839256407,0.9472892880439758,0.6714405518650404,32,1
Hold,Place-Down,gpt-3.5-turbo-0613,1,0.3333333333333333,0.7480592727661133,0.234937314389433,0.28455119378762245,0.6114649637226663,0.568720374745401,0.6114649637226663,0.9350667595863342,0.4623536689251089,20,1
Open,Place-Down,gpt-3.5-turbo-0613,1,0.3333333333333333,0.8066946268081665,0.123578364246354,0.010718201320694927,0.1111111083333334,0.04733727542172909,0.1111111083333334,0.8390369415283203,0.1826695481235638,8,1
Pick-Up,Place-Down,gpt-3.5-turbo-0613,1,0.25,0.6661379933357239,0.169426303267544,0.9609833926538408,0.920187788428222,0.8788927285655105,0.920187788428222,0.9918749928474426,0.9750350268686874,46,1
Pour,Place-Down,gpt-3.5-turbo-0613,1,0.25,0.2918168306350708,0.113289610372751,0.6943875458460628,0.8088888839111112,0.6835442988487422,0.8088888839111112,0.9770235419273376,0.9185102776475015,59,1
Slice,Place-Down,gpt-3.5-turbo-0613,1,0.2222222222222222,0.4426504373550415,0.135771583124557,0.9875308977601578,0.9619047569047621,0.9436619668309859,0.9619047569047621,0.9970830678939819,0.9905264086509029,46,1
Wipe,Place-Down,gpt-3.5-turbo-0613,1,0.25,0.32125502824783325,0.220155971966159,0.964690447790871,0.9047618997619049,0.8450704175352114,0.8952380902380953,0.9902405738830566,0.9585463472674434,46,1
Close,Pour,gpt-3.5-turbo-0613,1,0.25,0.2032543271780014,0.0815941431836668,1.1293087751622998e-09,0.09523809367074831,0.024539876367194888,0.09523809367074831,0.8334658741950989,0.047449863128621574,4,1
Halve,Pour,gpt-3.5-turbo-0613,1,0.2,0.3157775104045868,0.0776414292502186,0.9379000416372295,0.8272251258901895,0.7935483820967743,0.8272251258901895,0.9807723760604858,0.9467948919706767,56,1
Hold,Pour,gpt-3.5-turbo-0613,1,0.3333333333333333,0.36530041694641113,0.11875767443836,0.0017884696992263786,0.33898304781384664,0.13407820996847794,0.30508474272910086,0.9038447737693787,0.13395456114356769,12,1
Open,Pour,gpt-3.5-turbo-0613,1,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.7446646205433844,0.8044692687693892,0.7228070125823332,0.8044692687693892,0.9682127237319946,0.7986447740787881,44,1
Pick-Up,Pour,gpt-3.5-turbo-0613,1,0.25,0.16679634153842926,0.0699600588276674,0.6228243956941384,0.7861271626903672,0.7205882303917064,0.7861271626903672,0.9603438973426819,0.7130211452176424,40,1
Place-Down,Pour,gpt-3.5-turbo-0613,1,0.25,0.2918168306350708,0.113289610372751,0.4665602577696635,0.6415094291776434,0.4615384568637414,0.6289308128254422,0.9523100256919861,0.5998567865511141,32,1
Slice,Pour,gpt-3.5-turbo-0613,1,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.9379000416372295,0.8229166616666667,0.7935483820967743,0.8229166616666667,0.99008709192276,0.943693368416187,56,1
Wipe,Pour,gpt-3.5-turbo-0613,1,0.25,0.509205162525177,0.0970422225532095,0.6886125797412063,0.777142852190041,0.6859205726882927,0.777142852190041,0.9516355991363525,0.7483299763790018,41,1
Close,Slice,gpt-3.5-turbo-0613,1,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.012027208066673001,0.4098360621271164,0.26436781355000666,0.4098360621271164,0.917663037776947,0.19119938300899833,13,1
Halve,Slice,gpt-3.5-turbo-0613,1,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.0039367223535458,0.38655461862862794,0.19540229630862732,0.3697478959395524,0.9107035994529724,0.15665399328358207,13,1
Hold,Slice,gpt-3.5-turbo-0613,1,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.00010554320583419535,0.29824561125731,0.16867469686166353,0.29824561125731,0.8909069299697876,0.10674558078934197,9,1
Open,Slice,gpt-3.5-turbo-0613,1,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.012102865803177775,0.4098360621271164,0.26436781355000666,0.4098360621271164,0.9123824834823608,0.19262261598699507,13,1
Pick-Up,Slice,gpt-3.5-turbo-0613,1,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.0001306158394851928,0.29824561125731,0.16867469686166353,0.29824561125731,0.8945995569229126,0.1055493889563292,9,1
Place-Down,Slice,gpt-3.5-turbo-0613,1,0.2222222222222222,0.4426504373550415,0.135771583124557,0.00021412135577609324,0.29310344531064214,0.16666666456916102,0.29310344531064214,0.8994517922401428,0.11118103033984422,10,1
Pour,Slice,gpt-3.5-turbo-0613,1,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.00046373952316302176,0.18965516944857316,0.09523809314058962,0.18965516944857316,0.8931090831756592,0.10387953441698305,10,1
Wipe,Slice,gpt-3.5-turbo-0613,1,0.2222222222222222,0.5417711138725281,0.0503783542992758,0.0010639770941268903,0.24999999670138892,0.11627906736614392,0.24999999670138892,0.9013088345527649,0.11662227564561456,12,1
Close,Wipe,gpt-3.5-turbo-0613,1,0.25,0.30312448740005493,0.1558799708666,0.8674493843800518,0.687499995,0.5473684160526316,0.687499995,0.9872065186500549,0.8627449533413278,35,1
Halve,Wipe,gpt-3.5-turbo-0613,1,0.2,0.5097622871398926,0.118278224124008,0.870641483914287,0.6929133808270816,0.5473684160526316,0.6929133808270816,0.9763416051864624,0.8615496528735257,35,1
Hold,Wipe,gpt-3.5-turbo-0613,1,0.3333333333333333,0.43972694873809814,0.0158176034997597,0.870641483914287,0.687499995,0.5473684160526316,0.687499995,0.9765881299972534,0.8582225286079659,35,1
Open,Wipe,gpt-3.5-turbo-0613,1,0.3333333333333333,0.3229246437549591,0.139307387341262,0.8674493843800518,0.687499995,0.5473684160526316,0.687499995,0.9798529744148254,0.8644845565032236,35,1
Pick-Up,Wipe,gpt-3.5-turbo-0613,1,0.25,0.29693812131881714,0.0946885101065148,0.8674493843800518,0.687499995,0.5473684160526316,0.687499995,0.9801285862922668,0.8644625912448541,35,1
Place-Down,Wipe,gpt-3.5-turbo-0613,1,0.25,0.32125502824783325,0.220155971966159,0.7581912089442578,0.6165413483905253,0.4848484798566473,0.6165413483905253,0.948046088218689,0.8343187205426804,37,1
Pour,Wipe,gpt-3.5-turbo-0613,1,0.25,0.509205162525177,0.0970422225532095,0.7613731471755457,0.647058818546713,0.5098039165921762,0.647058818546713,0.9481066465377808,0.8715203286699759,39,1
Slice,Wipe,gpt-3.5-turbo-0613,1,0.2222222222222222,0.5417711138725281,0.0503783542992758,0.870641483914287,0.687499995,0.5473684160526316,0.687499995,0.9844112396240234,0.8716086926893385,35,1
Halve,Close,gpt-3.5-turbo-0613,2,0.2,0.026859529316425323,0.0855097373008226,0.8594955539454142,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.9572662711143494,0.8642741108240543,47,1
Hold,Close,gpt-3.5-turbo-0613,2,0.3333333333333333,0.7839381098747253,0.143589044210939,0.7119481307544,0.6993864981670368,0.5821596195190549,0.6993864981670368,0.9525299072265625,0.7031333319637207,39,1
Open,Close,gpt-3.5-turbo-0613,2,0.3333333333333333,0.720828115940094,0.045264758045214,0.9861874720073875,0.9677419304838711,0.9426229458196722,0.9677419304838711,0.9875231385231018,0.9862722453087747,47,1
Pick-Up,Close,gpt-3.5-turbo-0613,2,0.25,0.5153879523277283,0.0702866678284649,0.9056693681561176,0.7999999950001462,0.6748971143416485,0.7999999950001462,0.9572744965553284,0.8617338208719763,47,1
Place-Down,Close,gpt-3.5-turbo-0613,2,0.25,0.7576097846031189,0.0519029166068075,0.7288003461689889,0.7208121777567059,0.5811320705030972,0.7208121777567059,0.9618819952011108,0.8497517585658393,55,1
Pour,Close,gpt-3.5-turbo-0613,2,0.25,0.2032543271780014,0.0815941431836668,0.7282998430398614,0.7959183623599543,0.6567164129505458,0.7959183623599543,0.9619125723838806,0.9365831310015417,57,1
Slice,Close,gpt-3.5-turbo-0613,2,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.8594955539454142,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.9579421281814575,0.8641906808783916,47,1
Wipe,Close,gpt-3.5-turbo-0613,2,0.25,0.30312448740005493,0.1558799708666,0.9112986672016801,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.9557784199714661,0.8687476748757947,47,1
Close,Halve,gpt-3.5-turbo-0613,2,0.2,0.026859529316425323,0.0855097373008226,0.008374641174515429,0.3571428540295919,0.2358974335863248,0.3571428540295919,0.912427544593811,0.17862001804059816,13,1
Hold,Halve,gpt-3.5-turbo-0613,2,0.25,0.18634237349033356,0.0978263036860699,5.3568407581507356e-05,0.25757575511134073,0.14973261858102893,0.25757575511134073,0.8886452913284302,0.10003845770068544,9,1
Open,Halve,gpt-3.5-turbo-0613,2,0.25,0.13741867244243622,0.0827258509852445,0.00842732226157995,0.3571428540295919,0.2358974335863248,0.3571428540295919,0.912408173084259,0.17994958308415035,13,1
Pick-Up,Halve,gpt-3.5-turbo-0613,2,0.2,0.1682203710079193,0.0710081231639225,5.3568407581507356e-05,0.25757575511134073,0.14973261858102893,0.25757575511134073,0.8913524746894836,0.09936856203307286,9,1
Place-Down,Halve,gpt-3.5-turbo-0613,2,0.2,0.11310732364654541,0.114183228214588,0.854265617782223,0.7181818131855372,0.6747720314779058,0.7181818131855372,0.9542042016983032,0.8589182921611626,55,1
Pour,Halve,gpt-3.5-turbo-0613,2,0.2,0.3157775104045868,0.0776414292502186,0.7193064513971529,0.5258620639688616,0.41477272228063666,0.5258620639688616,0.9414440989494324,0.7956198018882237,63,1
Slice,Halve,gpt-3.5-turbo-0613,2,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.9451104636323592,0.8749999950003987,0.8427299653264536,0.8749999950003987,0.9842811822891235,0.9532210672428727,58,1
Wipe,Halve,gpt-3.5-turbo-0613,2,0.2,0.5097622871398926,0.118278224124008,0.00060729063691554,0.18840579413463562,0.1036269408274048,0.18840579413463562,0.8963831067085266,0.10402335498564812,12,1
Close,Hold,gpt-3.5-turbo-0613,2,0.3333333333333333,0.7839381098747253,0.143589044210939,0.757493699983155,0.8383233483452258,0.75199999508192,0.8383233483452258,0.9629141092300415,0.8042690967398373,41,1
Halve,Hold,gpt-3.5-turbo-0613,2,0.25,0.18634237349033356,0.0978263036860699,0.69886941782425,0.6746987902395123,0.5599999950819201,0.6746987902395123,0.9639741778373718,0.7405953710003245,41,1
Open,Hold,gpt-3.5-turbo-0613,2,0.5,0.739703357219696,0.103886621549432,0.29858652060582863,0.331034478120333,0.16901408003173987,0.331034478120333,0.9221999645233154,0.4558321622684161,23,1
Pick-Up,Hold,gpt-3.5-turbo-0613,2,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.9908818959118836,0.9782608645652174,0.9750889629715935,0.9782608645652174,0.9498135447502136,0.9937871705839774,52,1
Place-Down,Hold,gpt-3.5-turbo-0613,2,0.3333333333333333,0.7480592727661133,0.234937314389433,0.9368287962631121,0.8540540490542001,0.8368794276241135,0.8540540490542001,0.9911735653877258,0.9420379031430578,52,1
Pour,Hold,gpt-3.5-turbo-0613,2,0.3333333333333333,0.36530041694641113,0.11875767443836,0.4328269155350997,0.2580645113040584,0.11063829307234063,0.2580645113040584,0.9188438057899475,0.4860060302806726,38,1
Slice,Hold,gpt-3.5-turbo-0613,2,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.6749165145127876,0.6428571379024943,0.5403225757391391,0.6428571379024943,0.9587191343307495,0.7171256787797953,41,1
Wipe,Hold,gpt-3.5-turbo-0613,2,0.3333333333333333,0.43972694873809814,0.0158176034997597,0.8818810626321405,0.8324324274325786,0.7719298195619575,0.8324324274325786,0.9727857112884521,0.9043462367044718,52,1
Close,Open,gpt-3.5-turbo-0613,2,0.3333333333333333,0.720828115940094,0.045264758045214,0.9861492080677762,0.9677419304838711,0.9426229458196722,0.9677419304838711,0.98732990026474,0.9873486612400796,46,1
Halve,Open,gpt-3.5-turbo-0613,2,0.25,0.13741867244243622,0.0827258509852445,0.8591269747864249,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.9585163593292236,0.8643758461146316,46,1
Hold,Open,gpt-3.5-turbo-0613,2,0.5,0.739703357219696,0.103886621549432,0.6821945864078625,0.6586826297952598,0.5244444394800988,0.6467065818910682,0.9078555107116699,0.7226629320950712,24,1
Pick-Up,Open,gpt-3.5-turbo-0613,2,0.3333333333333333,0.494068443775177,0.0311757950604205,0.9113753155926366,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.959640622138977,0.8691050164224384,46,1
Place-Down,Open,gpt-3.5-turbo-0613,2,0.3333333333333333,0.8066946268081665,0.123578364246354,0.9054057083725485,0.7956989197311828,0.6721311425409836,0.7956989197311828,0.9663606882095337,0.8654175947811996,46,1
Pour,Open,gpt-3.5-turbo-0613,2,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.00042194978156801774,0.0943396204894981,0.0583941586339177,0.0943396204894981,0.794459879398346,0.13447719949920928,4,1
Slice,Open,gpt-3.5-turbo-0613,2,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.8591269747864249,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.9582833647727966,0.8639603633666454,46,1
Wipe,Open,gpt-3.5-turbo-0613,2,0.3333333333333333,0.3229246437549591,0.139307387341262,0.31625299137115104,0.5199999952880001,0.3756345130510964,0.5199999952880001,0.9050540328025818,0.45283453723611,21,1
Close,Pick-Up,gpt-3.5-turbo-0613,2,0.25,0.5153879523277283,0.0702866678284649,0.04443644251189744,0.2061855633924966,0.07518796634970903,0.2061855633924966,0.8465750217437744,0.23221266012225017,8,1
Halve,Pick-Up,gpt-3.5-turbo-0613,2,0.2,0.1682203710079193,0.0710081231639225,0.7893315986432089,0.6524822645158694,0.5077720157416307,0.6524822645158694,0.9488257169723511,0.792958443637746,33,1
Hold,Pick-Up,gpt-3.5-turbo-0613,2,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.9769677123520969,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9774677753448486,0.9820087124361402,37,1
Open,Pick-Up,gpt-3.5-turbo-0613,2,0.3333333333333333,0.494068443775177,0.0311757950604205,0.1417455528187184,0.38532109655752883,0.23448275444851369,0.38532109655752883,0.8825955390930176,0.32998687056221154,12,1
Place-Down,Pick-Up,gpt-3.5-turbo-0613,2,0.25,0.6661379933357239,0.169426303267544,0.9782543013156374,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9865692853927612,0.9837260234045861,37,1
Pour,Pick-Up,gpt-3.5-turbo-0613,2,0.25,0.16679634153842926,0.0699600588276674,0.18062761897031984,0.15238094821950127,0.05405404976990538,0.13333332917188223,0.8657211661338806,0.32357166813004434,13,1
Slice,Pick-Up,gpt-3.5-turbo-0613,2,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.5412637253037916,0.5312499951220704,0.40677965613329503,0.5312499951220704,0.9209486246109009,0.610018820087913,24,1
Wipe,Pick-Up,gpt-3.5-turbo-0613,2,0.25,0.29693812131881714,0.0946885101065148,0.23861041053438356,0.17699114592215534,0.062111796598897,0.17699114592215534,0.8880835175514221,0.3667090451641588,16,1
Close,Place-Down,gpt-3.5-turbo-0613,2,0.25,0.7576097846031189,0.0519029166068075,0.29983857140470427,0.4258064472424558,0.29665071334722193,0.4258064472424558,0.9076930284500122,0.46564301828224175,20,1
Halve,Place-Down,gpt-3.5-turbo-0613,2,0.2,0.11310732364654541,0.114183228214588,0.5976553271727874,0.7528089839256407,0.700421936124909,0.7528089839256407,0.9472892880439758,0.6714405518650404,32,1
Hold,Place-Down,gpt-3.5-turbo-0613,2,0.3333333333333333,0.7480592727661133,0.234937314389433,0.28455119378762245,0.6114649637226663,0.568720374745401,0.6114649637226663,0.9350667595863342,0.4623536689251089,20,1
Open,Place-Down,gpt-3.5-turbo-0613,2,0.3333333333333333,0.8066946268081665,0.123578364246354,0.010718201320694927,0.1111111083333334,0.04733727542172909,0.1111111083333334,0.8390369415283203,0.1826695481235638,8,1
Pick-Up,Place-Down,gpt-3.5-turbo-0613,2,0.25,0.6661379933357239,0.169426303267544,0.8920656601031787,0.8795811468819386,0.8735632134296327,0.8795811468819386,0.9500740766525269,0.9179557539114535,41,1
Pour,Place-Down,gpt-3.5-turbo-0613,2,0.25,0.2918168306350708,0.113289610372751,0.4906325889941843,0.36809815492491255,0.1957446760684474,0.3312883389739923,0.9195896983146667,0.5613596712863557,29,1
Slice,Place-Down,gpt-3.5-turbo-0613,2,0.2222222222222222,0.4426504373550415,0.135771583124557,0.9875308977601578,0.9619047569047621,0.9436619668309859,0.9619047569047621,0.9970830678939819,0.9905264086509029,46,1
Wipe,Place-Down,gpt-3.5-turbo-0613,2,0.25,0.32125502824783325,0.220155971966159,0.964690447790871,0.9047618997619049,0.8450704175352114,0.8952380902380953,0.9902405738830566,0.9585463472674434,46,1
Close,Pour,gpt-3.5-turbo-0613,2,0.25,0.2032543271780014,0.0815941431836668,1.1293087751622998e-09,0.09523809367074831,0.024539876367194888,0.09523809367074831,0.8334658741950989,0.047449863128621574,4,1
Halve,Pour,gpt-3.5-turbo-0613,2,0.2,0.3157775104045868,0.0776414292502186,0.9379000416372295,0.8272251258901895,0.7935483820967743,0.8272251258901895,0.9807723760604858,0.9467948919706767,56,1
Hold,Pour,gpt-3.5-turbo-0613,2,0.3333333333333333,0.36530041694641113,0.11875767443836,0.0017884696992263786,0.33898304781384664,0.13407820996847794,0.30508474272910086,0.9038447737693787,0.13395456114356769,12,1
Open,Pour,gpt-3.5-turbo-0613,2,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.7446646205433844,0.8044692687693892,0.7228070125823332,0.8044692687693892,0.9682127237319946,0.7986447740787881,44,1
Pick-Up,Pour,gpt-3.5-turbo-0613,2,0.25,0.16679634153842926,0.0699600588276674,0.6228243956941384,0.7861271626903672,0.7205882303917064,0.7861271626903672,0.9603438973426819,0.7130211452176424,40,1
Place-Down,Pour,gpt-3.5-turbo-0613,2,0.25,0.2918168306350708,0.113289610372751,0.4665602577696635,0.6415094291776434,0.4615384568637414,0.6289308128254422,0.9523100256919861,0.5998567865511141,32,1
Slice,Pour,gpt-3.5-turbo-0613,2,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.9379000416372295,0.8229166616666667,0.7935483820967743,0.8229166616666667,0.99008709192276,0.943693368416187,56,1
Wipe,Pour,gpt-3.5-turbo-0613,2,0.25,0.509205162525177,0.0970422225532095,0.6886125797412063,0.777142852190041,0.6859205726882927,0.777142852190041,0.9516355991363525,0.7483299763790018,41,1
Close,Slice,gpt-3.5-turbo-0613,2,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.012027208066673001,0.4098360621271164,0.26436781355000666,0.4098360621271164,0.917663037776947,0.19119938300899833,13,1
Halve,Slice,gpt-3.5-turbo-0613,2,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.0039367223535458,0.38655461862862794,0.19540229630862732,0.3697478959395524,0.9107035994529724,0.15665399328358207,13,1
Hold,Slice,gpt-3.5-turbo-0613,2,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.00010554320583419535,0.29824561125731,0.16867469686166353,0.29824561125731,0.8909069299697876,0.10674558078934197,9,1
Open,Slice,gpt-3.5-turbo-0613,2,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.012102865803177775,0.4098360621271164,0.26436781355000666,0.4098360621271164,0.9123824834823608,0.19262261598699507,13,1
Pick-Up,Slice,gpt-3.5-turbo-0613,2,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.0001306158394851928,0.29824561125731,0.16867469686166353,0.29824561125731,0.8945995569229126,0.1055493889563292,9,1
Place-Down,Slice,gpt-3.5-turbo-0613,2,0.2222222222222222,0.4426504373550415,0.135771583124557,0.00021412135577609324,0.29310344531064214,0.16666666456916102,0.29310344531064214,0.8994517922401428,0.11118103033984422,10,1
Pour,Slice,gpt-3.5-turbo-0613,2,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.00046373952316302176,0.18965516944857316,0.09523809314058962,0.18965516944857316,0.8931090831756592,0.10387953441698305,10,1
Wipe,Slice,gpt-3.5-turbo-0613,2,0.2222222222222222,0.5417711138725281,0.0503783542992758,0.0010639770941268903,0.24999999670138892,0.11627906736614392,0.24999999670138892,0.9013088345527649,0.11662227564561456,12,1
Close,Wipe,gpt-3.5-turbo-0613,2,0.25,0.30312448740005493,0.1558799708666,0.8674493843800518,0.687499995,0.5473684160526316,0.687499995,0.9872065186500549,0.8627449533413278,35,1
Halve,Wipe,gpt-3.5-turbo-0613,2,0.2,0.5097622871398926,0.118278224124008,0.870641483914287,0.6929133808270816,0.5473684160526316,0.6929133808270816,0.9763416051864624,0.8615496528735257,35,1
Hold,Wipe,gpt-3.5-turbo-0613,2,0.3333333333333333,0.43972694873809814,0.0158176034997597,0.870641483914287,0.687499995,0.5473684160526316,0.687499995,0.9765881299972534,0.8582225286079659,35,1
Open,Wipe,gpt-3.5-turbo-0613,2,0.3333333333333333,0.3229246437549591,0.139307387341262,0.8674493843800518,0.687499995,0.5473684160526316,0.687499995,0.9798529744148254,0.8644845565032236,35,1
